activity_subset,percentile,value,strategy,strategyLabel,strategyGroup,strategyType
NA,0.32,24.73606954,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.33,25.47012274,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.34,26.24310972,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.35,27.01611699,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.36,27.75109084,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.37,28.51828832,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.38,29.24806494,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.39,29.97730244,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.4,30.71978646,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.41,31.48202537,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.42,32.27955887,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.43,33.02756617,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.44,33.78854841,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.45,34.5489725,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.46,35.31020537,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.47,36.07866234,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.48,36.82770584,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.49,37.6080867,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.5,38.37123932,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.51,39.1636644,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.52,39.9345111,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.53,40.70169902,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.54,41.49438788,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.55,42.28189199,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.56,43.04689344,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.57,43.82742115,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.58,44.62605275,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.59,45.40519833,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.6,46.19070657,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.61,46.98073317,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.62,47.75850763,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.63,48.52309035,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.64,49.27531541,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.65,50.11863464,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.66,50.94043368,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.67,51.71860484,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.68,52.51147955,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.69,53.35335673,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.7,54.14453375,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.71,54.94682578,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.72,55.7663709,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.73,56.60508458,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.74,57.48034079,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.75,58.29982334,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.76,59.11880372,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.77,60.01080733,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.78,60.84532875,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.79,61.79917604,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
NA,0.8,62.68237981,evidence_based_interventions_general_surgery,Interventions with limited evidence - General surgery,Planned surgical activity (adult),inpatient admission avoidance
